url,label
docs.google.com/spreadsheet/viewform?formkey=dGdieTRJdWpOSzIwcGwtQ2MxdzA4aFE6MQ,1
tinyurl.com/cq2yvst,1
users11.jabry.com/reased/Gmail.html,1
www.emailformwizard.com/form.php?id=14339,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/228eaa4661a4e10eef24b068ad81c219/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f659688b40da34ba9cae26e54859a986f659688b40da34ba9cae26e54859a986,1
p3green.com/pp/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,1
www.edyshsdf32.hut4.ru/Redirecionamento.html?#,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687,1
studentfii.ro/helen/.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;,1
senyo.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,1
tvzoetermeer.nl/wp-content/via.php?Korbin.Mckinney,1
studentfii.ro/helen/.de/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;,1
www.paypal-com.uni.me/update/security/profile/index.php,1
teknocin.net/mobil/northrock.htm,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/2c9ef6b6de2f15804ee1ba5217a399df/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1e16103c2cf580f5d0f83abb5d22a2c44e16103c2cf580f5d0f83abb5d22a2c44,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1a8a7d3e45cc7930ff7e377995e62f771a8a7d3e45cc7930ff7e377995e62f771,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a15c5b4f769ef39c03a85843d086d33e6d5c5b4f769ef39c03a85843d086d33e6d,1
www.scahufcn5486.hut4.ru/Simplesmente/index.html,1
salaryof.com/cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1.8e2636.63d3fae.8db2b24f7b84f1819343fd6c338b1d9d60.6/us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/update/,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/1.php,1
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/cde4c901de000d2a9ebcde641e4f31d8/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a19c9dea0474e6d3e7f0bcdac2284bb0f89c9dea0474e6d3e7f0bcdac2284bb0f8,1
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,1
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&amp;app=bam,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/856583930f908bce0f2e2b3ba40ed03d/,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/8e97c389aaebc654c70ac30c4cce79a1/,1
www.horsetreats.com/.service.e.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run,1
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/Fmanagement/index.xml&app=bam,1
www.torstash.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,1
shylands.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,1
praic.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,1
www.panda-forumx.tk/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,1
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/sec/ibank.ib.nab.com.au/,1
www.waxholdings.us.ms/,1
cadastre.orgfree.com/perfilbb.php,1
cadastre.orgfree.com//PortalSeguro/BB/,1
inetserv.visa.com.ar.php53-23.ord1-1.websitetestlink.com/visa.php,1
www.physics2u.org/templates/beez/css/a1/index.html,1
www.physics2u.org/templates/beez/css/a1/,1
www.easymarketing.hu/wp-includes/images/paypal/paypal/us/error_login.html,1
www.oasisbucaramanga.org/portal/templates/beez/css/e5/Atualizar_Dados.php?confirmando,1
www.oasisbucaramanga.org/portal/templates/beez/css/e5/confirmando.html,1
www.minnesotairish.com/v-web/northrock.htm,1
popgoesthehome.com/wp-content/upgrade/jan.php,1
www.rrp-mfg.com/bin/,1
technicalsuport-admin.tk/,1
senyo.com/old_aol.1.3/?Login=&amp;amp;Lis=10&amp;amp;LigertID=1993745&amp;amp;us=1,1
vendez1site.com/includes/install/1fa21b5beb49f1908ecd410b63cb756d/,1
frankieandlola.com.au/plugins/xmlrpc/tesco.php,1
promocaomembertamfidelidade.tk/,1
thedoorfellowship.com/joomla.php,1
www.auraform.com.au/news/ramax/remax/index.htm,1
bit.ly/Oceask,1
'www.edyshsdf32.hut4.ru/Redirecionamento.html?#\%20\%280.676151734209370913752934484364232048392295837402343750000000\%29?0.15614.1.12923.1.06764',1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1589dc6db2de7c49f2000d6e0859b354/info.html,1
lafayetteprivateequity.com/wp-com/,1
dura-build.com/wp-content/themes/twentyeleven/images/index.html,1
cesven.com/wp-content/themes/twentyeleven/ohjhsg.php,1
phdpu.edu.ua/public/Regions/?www.regions.com/personal.rf,1
www.surreyimages.com/wp-content/w3tc/Chase.html,1
analo.ns11-wistee.fr/.your-account.php,1
dintok.com/dintok.php,1
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal,1
johnmcnamee.co.uk/dhjhjshs/login.htm,1
tinyurl.com/cepfn35,1
cursojoomla.cia10.com/media/sercurity/uptade/ereur3.htm,1
cursojoomla.cia10.com/123414445454,1
www.suryaphone.com/installan/login.jsp.htm,1
teknocin.net//mobil/northrock.htm,1
www.fcbrokers.com.au/paypai/update/your-account/paypai-login/service/Path=Ishcw32r4t86NZntgyR5359/,1
www.fcbrokers.com.au/paypai/update/your-account/paypai-login/service/Restart.php,1
www.applecore.co.kr/php/https.htm,1
www.pictfor.org.uk/wp-content/paylink/paypal-2012/paypal/index.htm,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/09ddea7cc4b1cf8155b723b85a8cbe30/,1
energia-gyogyaszat.hu/wp-content/plugins/azigen/Onlinechas/chaseonlne/online/login.php,1
docs.google.com/spreadsheet/viewform?formkey=dEZzblVwcDBVZWNMaWdCMUt4clprd2c6MQ,1
mjc-wwl.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,1
solis-charity.org/log/wellsfat/index_login.htm,1
joiararapetshop.com.br/login.html,1
gunsngadgets.net/webscr-sgi/member2/security/,1
'www.google.ad/url?sa=f&rct=j&url=https:/www.paypal.com.ar/ar/cgi-bin/webscr\%3Fcmd\%3D_home&q=paypal+argentina&ei=KnwMUJPvJebB0QWg_9TSCg&usg=AFQjCNGS_At_KxJucgoGBbHISLuHcNez_Q',1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/b281760cf44e0c5275168ea7aaadc75a/,1
paypal-update-information001.currentrealestatetrends.com/webscr_cmd_home&country_lang.x=true/webscr_cmd_home/,1
treeofus.biz/tree/remax/,1
my.screenname.aol.comcqrloginlogin.pspsitedomainsns.webmail.aol.com.lang.acreativestudio.in/Billing/Billing/update.html,1
mail.aol.com.dopage.msgtimeoutbodysignonbankofampositschecksaveindex.cfmtemplatelcfaq.womens.ro/mail0aol36472aolfamericaonlineupdate.htm,1
caoc.cat/wp-admin/user/admin../remax.com.html,1
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g48fyrt4mn86wvnchtor26hgbfn83m48hg3ufggd4s83f4xct1aa.hoteltroni.com.br/pa/pa/,1
www.jamiefieldevents.com/remax/index.htm,1
0xff.com.br/templates/beez/remax/REMAXX.htm,1
whchile.com/medios/Yahoo/,1
esdstudio.com/ru/wp-admin/images/paypal.fr/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1dd30b5535f8add275b4fcafd10592ac/,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/7c7a9e21f557059fba6dd31d7fcdc796/,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/3853fdefe8082d6d73c5f72bf562e708/,1
endahwidowati.com/account/index.php,1
www.proves-winged.tk/login.asp?,1
positype.com/about/aol/update.php,1
www.saintjohnlutheran.org/remax/index.htm,1
gwj194.internetdsl.tpnet.pl:84/eBayISAPI.dll.htm?co_partnerId=2&siteid=0&UsingSSL=1,1
metalica.cl/comunidad/media/system/js/.eZa-yIPIllnInruhttp.www.eaY.c0m/,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code100/security/login.php,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/login.php,1
bosungcanada.com/bbs/table/board_0/upload/co-operativeinvestments.co.uk.htm,1
hotelkutno.blo.pl/out.php?url=www.free.items.blo.pl&amp;alias_id=33567714,1
hotelkutno.blo.pl/out.php?url=www.free-itemki.blo.pl&amp;alias_id=33567717,1
zzzinn.com/www.paypal.co.il/israel/06282818e091d0d3faee8d9384d85353843faee8d9384d85353843ae3ae091d0d3faee8d938/logrun.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0fb66ac5db93ccd1b57fe4803d8555feefb66ac5db93ccd1b57fe4803d8555fee,1
www.remembermargo.com/rm/redirection-cielo.html.htm,1
www.battled3.tk/login.asp?ref=us.battle.net/account/management2Findex.xml&amp;app=bam,1
www.wfuniforms.com/images/left/index.htm,1
www.paypal.com.wpjsvx0ljnxvxd5pnczgk3olpztff9uzs7egwrv1gcepixsc355ujwinqirag9.adityacalibrationservice.com/,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code8/security/login.php,1
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/,1
parsunit.com//img/openImg/social_net/agent/realtor.htm,1
tinyurl.com/btdk39c,1
traviantx.xzn.ir/index.html,1
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/restore.php,1
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/Thanks.php,1
home.comcast.net/~lgheye/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html,1
home.comcast.net/~d.stillabower/ISAPIdllCustomerSupaaport&ambaybuyerprotec4tionpolicie564509sindexha.html,1
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/authwebscr.htm,1
2099714.sites.myregisteredsite.com/suspended.php,1
nexusnovus.com/aa/,1
senyo.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,1
medo.0fees.net/,1
gcamcam.info/remax-properties.com/remax,1
gcamcam.info/remax-properties.com/remax/,1
merchantcityyoga.com/media/www.paypal.com/,1
shylands.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,1
brodka.nago.blo.pl/out.php?url=www.tibia.com.subtopic.forum.blo.pl&alias_id=33567796,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code4/security/login.php',1
praic.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,1
lumenamusic.co.uk/wp-includes/aol.com/update.htm,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code145/security/login.php',1
balihdxzv.php5.cz/ooxo/iiaolup.htm,1
wooperformance.com/components/com_mailto/page_data.capitec.data/,1
www.soymarketero.com/wp-content/themes/Avenue/cache/eBayISAPI.html?,1
gh2325.hyperphp.com/feedback/feedback.html,1
www.premiumcentral.us/~lmafamor/www.paypal.com.au/webscr.php,1
www.instantmobilemoneymaker.com/~lmafamor/www.paypal.com.au/webscr.php,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/a945c25dfe14fae63cd78d32be9dd52d/wbsccr.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ee84938712f9a6bcd84a04c8c2b8ca62ee84938712f9a6bcd84a04c8c2b8ca62,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/8bb2c98e80c780e4bd0c554486b4355e/wbsccr.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ee84938712f9a6bcd84a04c8c2b8ca62ee84938712f9a6bcd84a04c8c2b8ca62,1
www.bancadenoticias.com/~mpseu/l/,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess4/rbunxcgi/,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess3/rbunxcgi/,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess2/rbunxcgi/,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,1
www.paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net/en-us/en/204acdeb34d713e4aeb264f790a8454b/,1
www.paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net/en-us/en/,1
promocoesvoegol.endoftheinternet.org/voegol.php,1
lafaomega.nl/cgibin/nl/index.php,1
home.comcast.net/~arucker/ISAPIdllCustomerSupaaport&amp;ambaybuyerprotec4tionpolicie564509sindexha.html,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code4/security/',1
'justoneofthosethings.co.uk/bahi\%20paypal/',1
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/?84784787824HDJNDJDSJSHD//2724782784/,1
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/,1
ns1.jayshreeindia.in/icons/.reg/secure.regions.com/System/index.html,1
ns1.jayshreeindia.in/icons/.reg/secure.regions.com/System/index.php,1
